"Date","Price","Open","High","Low","Vol.","Change %"
"05/24/2018","7,574.5","7,529.5","7,762.2","7,095.1","0.05K","0.60%"
"05/23/2018","7,529.5","8,002.0","8,045.2","7,500.0","0.05K","-5.90%"
"05/22/2018","8,002.0","8,420.6","8,427.1","8,002.0","0.04K","-4.97%"
"05/21/2018","8,420.6","8,543.9","8,619.9","8,336.5","0.05K","-1.44%"
"05/20/2018","8,543.9","8,222.0","8,550.0","8,183.1","0.05K","3.75%"
"05/19/2018","8,234.8","8,213.6","8,429.8","8,122.8","0.05K","0.26%"
"05/18/2018","8,213.6","8,082.7","8,249.8","7,966.3","0.04K","1.62%"
"05/17/2018","8,082.7","8,318.5","8,424.3","8,050.0","0.05K","-2.83%"
"05/16/2018","8,318.5","8,480.4","8,495.8","8,135.1","0.05K","-1.91%"
"05/15/2018","8,480.4","8,639.0","8,944.0","8,424.3","0.05K","-1.84%"
"05/14/2018","8,639.0","8,693.5","8,881.0","8,305.5","0.06K","-0.28%"
"05/13/2018","8,663.1","8,424.3","8,730.0","8,347.7","0.06K","2.83%"
"05/12/2018","8,424.3","8,447.6","8,949.0","8,200.0","0.06K","-0.28%"
"05/11/2018","8,447.6","9,100.5","9,100.5","8,400.0","0.06K","-6.76%"
"05/10/2018","9,060.0","9,302.2","9,406.7","9,060.0","0.05K","-2.81%"
"05/09/2018","9,321.9","9,201.6","9,392.1","9,020.0","0.05K","1.31%"
"05/08/2018","9,201.6","9,340.1","9,449.5","9,084.0","0.05K","-1.69%"
"05/07/2018","9,359.3","9,657.4","9,687.0","9,241.1","0.05K","-3.09%"
"05/06/2018","9,657.4","9,875.1","9,932.1","9,472.2","0.05K","-2.20%"
"05/05/2018","9,875.1","9,693.8","9,966.0","9,672.8","0.05K","1.87%"
"05/04/2018","9,693.8","9,751.3","9,794.2","9,374.0","0.06K","-0.59%"
"05/03/2018","9,751.3","9,212.6","9,771.0","9,155.8","0.05K","5.59%"
"05/02/2018","9,235.3","9,020.0","9,261.7","8,993.0","0.05K","2.39%"
"05/01/2018","9,020.0","9,284.8","9,284.8","8,860.0","0.04K","-2.85%"
"04/30/2018","9,284.8","9,405.5","9,500.0","9,183.4","0.05K","-1.28%"
"04/29/2018","9,405.5","9,405.7","9,560.0","9,190.0","0.06K","0.00%"
"04/28/2018","9,405.7","8,957.2","9,624.6","8,925.9","0.05K","5.01%"
"04/27/2018","8,957.2","9,260.3","9,421.0","8,957.2","0.06K","-3.27%"
"04/26/2018","9,260.3","8,835.9","9,261.7","8,710.3","0.05K","4.80%"
"04/25/2018","8,835.9","9,658.3","9,750.0","8,820.0","0.07K","-8.51%"
"04/24/2018","9,658.3","8,900.1","9,658.3","8,832.9","0.05K","8.52%"
"04/23/2018","8,900.1","8,819.6","8,970.0","8,650.0","0.06K","0.91%"
"04/22/2018","8,819.6","8,902.6","9,069.6","8,441.0","0.05K","-0.93%"
"04/21/2018","8,902.6","8,748.1","8,975.0","8,470.2","0.06K","1.77%"
"04/20/2018","8,748.1","8,241.9","8,819.6","8,208.0","0.05K","6.14%"
"04/19/2018","8,241.9","8,126.4","8,300.0","8,094.1","0.05K","1.42%"
"04/18/2018","8,126.4","7,954.2","8,192.8","7,871.0","0.05K","2.16%"
"04/17/2018","7,954.2","8,046.0","8,277.0","7,808.6","0.06K","-1.14%"
"04/16/2018","8,046.0","8,327.6","8,496.0","7,901.1","0.05K","-3.38%"
"04/15/2018","8,327.6","8,003.4","8,350.1","7,990.3","0.06K","4.05%"
"04/14/2018","8,003.4","7,836.6","8,505.0","7,788.9","0.05K","2.13%"
"04/13/2018","7,836.6","7,879.5","8,389.0","7,692.0","0.06K","-0.54%"
"04/12/2018","7,879.5","6,940.0","7,942.0","6,446.0","0.06K","13.54%"
"04/11/2018","6,940.0","6,838.4","6,978.9","6,670.0","0.05K","1.49%"
"04/10/2018","6,838.4","6,775.5","6,885.0","6,691.5","0.03K","0.93%"
"04/09/2018","6,775.5","6,939.7","7,200.0","6,700.0","0.04K","-2.37%"
"04/08/2018","6,939.7","6,853.8","7,041.0","6,809.4","0.05K","1.25%"
"04/07/2018","6,853.8","6,575.7","7,071.9","6,551.3","0.06K","4.23%"
"04/06/2018","6,575.7","6,762.0","6,846.9","6,512.5","0.04K","-2.76%"
"04/05/2018","6,762.0","6,743.7","6,919.0","6,450.0","0.04K","0.27%"
"04/04/2018","6,743.7","7,289.4","7,330.3","6,730.0","0.05K","-7.49%"
"04/03/2018","7,289.4","6,995.6","7,499.0","6,953.7","0.05K","4.20%"
"04/02/2018","6,995.6","6,799.2","7,066.7","6,799.2","0.02K","2.89%"
"04/01/2018","6,799.2","6,944.3","7,065.6","6,450.0","0.02K","-2.09%"
"03/31/2018","6,944.3","6,839.2","7,239.0","6,733.0","0.06K","1.54%"
"03/30/2018","6,839.2","7,143.5","7,302.4","6,305.0","0.05K","-4.26%"
"03/29/2018","7,143.5","7,957.1","7,984.7","7,002.4","0.05K","-10.22%"
"03/28/2018","7,957.1","7,813.4","8,107.8","7,721.5","0.04K","1.84%"
"03/27/2018","7,813.4","8,227.3","8,370.0","7,800.0","0.05K","-5.03%"
"03/26/2018","8,227.3","8,436.3","8,720.8","7,800.0","0.05K","-2.48%"
"03/25/2018","8,436.3","8,538.0","8,898.0","8,405.0","0.05K","-1.19%"
"03/24/2018","8,538.0","8,858.1","8,960.5","8,538.0","0.05K","-3.61%"
"03/23/2018","8,858.1","8,728.4","8,858.1","8,000.1","0.05K","1.49%"
"03/22/2018","8,728.4","8,875.0","9,054.5","8,485.0","0.03K","-1.65%"
"03/21/2018","8,875.0","8,902.2","9,267.5","8,669.9","0.04K","-0.31%"
"03/20/2018","8,902.2","8,473.3","9,023.3","8,234.7","0.05K","5.06%"
"03/19/2018","8,473.3","8,070.0","8,622.6","7,951.9","0.05K","5.00%"
"03/18/2018","8,070.0","7,817.9","8,211.0","7,175.8","0.05K","3.22%"
"03/17/2018","7,817.9","8,223.4","8,282.8","7,675.9","0.05K","-4.93%"
"03/16/2018","8,223.4","8,182.9","8,503.0","7,913.3","0.06K","0.49%"
"03/15/2018","8,182.9","8,259.4","8,443.8","7,655.3","0.05K","-0.93%"
"03/14/2018","8,259.4","9,214.0","9,450.0","7,777.9","0.06K","-10.36%"
"03/13/2018","9,214.0","9,113.0","9,440.7","8,940.8","0.05K","1.11%"
"03/12/2018","9,113.0","9,478.8","9,800.0","8,751.0","0.06K","-3.86%"
"03/11/2018","9,478.8","8,784.4","9,664.4","8,543.8","0.06K","7.90%"
"03/10/2018","8,784.4","9,295.0","9,640.7","8,717.0","0.05K","-5.49%"
"03/09/2018","9,295.0","9,324.0","9,578.0","8,400.0","0.06K","-0.31%"
"03/08/2018","9,324.0","10,113.0","10,718.0","8,632.0","0.08K","-7.80%"
"03/07/2018","10,113.0","10,716.7","11,650.0","8,889.0","0.07K","-5.63%"
"03/06/2018","10,716.7","11,573.1","11,573.1","10,655.0","0.05K","-7.40%"
"03/05/2018","11,573.1","11,292.0","11,600.0","11,230.0","0.06K","2.49%"
"03/04/2018","11,292.0","11,362.3","11,401.0","11,026.0","0.05K","-0.62%"
"03/03/2018","11,362.3","11,037.4","11,521.0","10,982.0","0.05K","2.94%"
"03/02/2018","11,037.4","10,853.0","11,105.0","10,647.5","0.05K","1.70%"
"03/01/2018","10,853.0","10,371.0","10,980.0","10,317.9","0.05K","4.65%"
"02/28/2018","10,371.0","10,610.3","10,900.0","10,317.9","0.05K","-2.26%"
"02/27/2018","10,610.3","10,300.5","10,900.0","10,160.0","0.02K","3.01%"
"02/26/2018","10,300.5","9,532.5","10,368.0","9,323.6","0.01K","8.06%"
"02/25/2018","9,532.5","9,639.4","9,844.9","9,194.2","0.01K","-1.11%"
"02/24/2018","9,639.4","10,171.0","10,511.0","9,460.0","0.02K","-5.23%"
"02/23/2018","10,171.0","9,983.5","11,286.0","9,756.9","0.03K","1.88%"
"02/22/2018","9,983.5","10,455.5","10,932.8","9,771.4","0.04K","-4.51%"
"02/21/2018","10,455.5","11,501.1","11,521.1","10,000.0","0.05K","-9.09%"
"02/20/2018","11,501.1","10,970.0","11,900.0","10,911.1","0.05K","4.84%"
"02/19/2018","10,970.0","10,480.6","11,440.9","10,317.9","0.05K","4.67%"
"02/18/2018","10,480.6","10,974.0","11,215.0","10,033.5","0.05K","-4.50%"
"02/17/2018","10,974.0","10,050.0","11,048.0","10,012.7","0.05K","9.19%"
"02/16/2018","10,050.0","9,977.7","10,188.3","9,675.8","0.04K","0.72%"
"02/15/2018","9,977.7","9,300.0","10,290.0","9,241.9","0.05K","7.29%"
"02/14/2018","9,300.0","8,600.0","9,753.0","8,566.2","0.05K","8.14%"
"02/13/2018","8,600.0","8,847.8","9,298.0","8,345.4","0.05K","-2.80%"
"02/12/2018","8,847.8","8,087.1","9,030.0","8,087.1","0.05K","9.41%"
"02/11/2018","8,087.1","8,534.2","8,539.2","7,809.4","0.06K","-5.24%"
"02/10/2018","8,534.2","8,436.5","9,100.0","8,258.4","0.05K","1.16%"
"02/09/2018","8,436.5","8,205.7","8,659.3","7,947.0","0.05K","2.81%"
"02/08/2018","8,205.7","7,674.1","8,450.1","7,674.1","0.05K","6.93%"
"02/07/2018","7,674.1","7,626.0","8,420.7","7,206.4","0.06K","0.63%"
"02/06/2018","7,626.0","6,927.2","7,734.3","5,843.5","0.06K","10.09%"
"02/05/2018","6,927.2","8,433.3","8,629.1","6,422.1","0.06K","-17.86%"
"02/04/2018","8,433.3","9,218.0","9,381.9","7,647.8","0.05K","-8.51%"
"02/03/2018","9,218.0","9,063.4","9,549.3","8,477.8","0.05K","1.71%"
"02/02/2018","9,063.4","8,856.1","9,900.0","8,121.7","0.05K","2.34%"
"02/01/2018","8,856.1","10,215.7","10,985.0","8,856.1","0.05K","-13.31%"
"01/31/2018","10,215.7","10,364.0","11,419.0","9,938.4","0.05K","-1.43%"
"01/30/2018","10,364.0","11,384.0","11,451.8","10,053.0","0.05K","-8.96%"
"01/29/2018","11,384.0","11,874.7","11,961.4","11,114.0","0.05K","-4.13%"
"01/28/2018","11,874.7","11,380.3","12,237.9","11,330.0","0.07K","4.34%"
"01/27/2018","11,380.3","10,998.6","12,000.0","10,921.5","0.06K","3.47%"
"01/26/2018","10,998.6","11,255.7","11,579.2","9,823.5","0.06K","-2.28%"
"01/25/2018","11,255.7","11,240.0","11,750.0","11,000.0","0.05K","0.14%"
"01/24/2018","11,240.0","10,818.0","12,114.0","10,509.8","0.06K","4.08%"
"01/23/2018","10,799.0","10,695.0","11,928.0","10,000.0","0.06K","0.97%"
"01/22/2018","10,695.0","11,357.7","12,830.0","10,113.5","0.06K","-5.83%"
